codigo_cliente;regional;gerencia;subcanal;subcanal_;Gerencia_F;Cliente
11316217;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10511256;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
12752156;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12790282;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11707360;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
12172598;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11670901;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11305495;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10581244;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10368702;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12720264;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10504876;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
13812018;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11421182;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
12503312;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
11285995;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
12257249;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
11410634;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11518143;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11374782;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11387591;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11604331;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
10376249;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10154235;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
11445932;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
10938967;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12239223;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13243812;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
12537063;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12596622;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
12784586;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10381851;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11789732;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10370883;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11313598;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
13383331;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13801063;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10551370;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10389515;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11377930;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
11707025;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
12988165;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11574703;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
12162844;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
10375821;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10154154;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10940981;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
11433639;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
12576140;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
12641753;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13230731;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13490512;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
12594944;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
11710059;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12733632;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11355836;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13758113;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10393244;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10304913;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11208269;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10940583;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
11412696;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11406639;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10563644;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
12967735;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12503103;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
12659283;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12548293;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
12620520;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11436130;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12951299;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12835836;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12816717;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12941271;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10304716;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13773494;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
11308159;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
11314814;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11461897;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
13217326;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11477624;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13216082;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13109956;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
11441665;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12125032;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13825221;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
13759445;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13386584;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12653518;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
13074863;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10510529;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10264128;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
12442231;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11262732;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11430579;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10369726;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12785489;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10380892;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12699924;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
13224214;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13876132;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10149377;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10377377;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
13691211;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
13512074;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
13450222;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11548826;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
11481852;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13109928;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13194978;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
11556313;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
13250618;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12972696;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11515355;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
10940036;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
12750586;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13409599;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11540557;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10383835;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10153191;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
12874456;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
13361678;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10293360;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11440613;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
12868741;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
13385311;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13297409;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10301974;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13529713;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
12635675;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11189453;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12631977;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10405125;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11787032;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
11553621;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10307010;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
10159296;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
10369080;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11449958;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
11624248;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
13549921;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11352210;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12207836;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10936054;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
11618849;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10395992;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12547900;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11236256;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12805286;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10368861;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13491137;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11281189;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
13220767;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13272067;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
13837694;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12130012;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11345682;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
11568262;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10302860;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
10927705;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11565389;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
13034845;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10385718;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13868624;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
13820546;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11644530;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10501727;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12513171;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
12724047;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13030890;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13495585;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10386044;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13768932;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12770560;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10385305;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13386871;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10477723;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10277954;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12466025;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11485571;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11336856;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12815540;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13045795;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13035741;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
11102515;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13822614;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12465083;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
13231071;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11464171;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
10400912;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13750711;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10394896;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12735847;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
13109976;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10371651;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10263803;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
12770806;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
11339984;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
10791608;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10385844;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10385734;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
12969644;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
13180283;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
12790288;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
10396471;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10306031;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11504037;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
13194439;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10277893;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10378787;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10504127;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
11764174;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10377476;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12749515;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11209259;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10502857;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12489334;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10404072;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10157367;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10306491;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
12953578;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
12644080;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
12230896;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
10316543;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11411673;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
11444812;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13261548;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13076584;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
13355569;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
12513764;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10301359;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11004421;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
13076543;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11334393;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10583426;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10933827;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
13498281;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
11673291;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13182530;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12624681;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
12218828;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
12532989;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12957409;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11280738;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12270128;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13740944;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11417488;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
10396308;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11470979;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10393579;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12944754;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13743658;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11776585;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
12740222;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
10816500;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
12542080;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11452534;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11579662;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10387952;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11098463;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10400631;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10384063;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10370466;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12184135;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10374668;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12633180;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11243387;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
11591398;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
13873090;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12626943;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10311314;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11643325;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11630700;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
12738053;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
13198046;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13448884;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12649665;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10381613;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12301414;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13543467;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
12626768;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10398101;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13353017;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
10148811;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11022817;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12874223;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10271950;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12185990;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13319026;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11767057;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
10403630;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10384172;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12953948;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11319183;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
10302841;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13183173;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
12650208;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13384182;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10400486;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11293423;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
13836237;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
